Manufacturer,PermitNumber,VINNUMBER,AnnualTotalofDisengagements,18-Dec,19-Jan,19-Feb,19-Mar,19-Apr,19-May,19-Jun,19-Jul,19-Aug,19-Sep,19-Oct,19-Nov,ANNUALTOTAL
"Mercedes0Benz Research & Development North America, Inc.",AVT002,WDD2221591A470147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mercedes0Benz Research & Development North America, Inc.",AVT002,WDD2221591A470238,11,0,0,0,0,0,0,0,0,0,0,0,134.2000733,134.2000733
"Nissan North America, Inc",AVT007,JN1BV7AP1EM685949,2,0,75.8,212.6,48.5,0,0,80.6,35.4,5.5,0,9.1,42.5,510
"Nissan North America, Inc",AVT007,JN1BV7AP3FM349849,4,9.9,29.5,389.4,59.3,0,2,87.3,115.6,0.3,0,30.3,161.8,885.4
"Nissan North America, Inc",AVT007,1N4BZ0CP6GC302978,16,0,58,65,0,157,148,0,30,0,0,0,0,458
"Nissan North America, Inc",AVT007,1N4BZ0CP6GC311826,25,20,172,65,80,57,0,30,0,0,0,0,0,424
Nullmax,AVT038,3LN6L5LU2HR636388,70,229,287,267,158,383,372,478,256,0,0,0,0,2430
Nuro,AVT028,1N4AZ0CP0DC413209,3,656.17,600.59,295.49,60.83,0,314.51,460.52,442.84,357.86,0,0,164.92,3353.73
Nuro,AVT028,1N4AZ0CP5DC405932,1,470.61,510.42,137.77,176.65,430.13,71.35,889.91,61.86,147.09,0,0,0,2895.79
Nuro,AVT028,1N4AZ0CP5DC419300,2,724.16,746.03,610.11,48.29,420.86,494.82,0,0,0,0,0,0,3044.27
Nuro,AVT028,1N4AZ0CP6DC412131,2,565.51,337.48,660.66,400.15,462.47,686.22,89.86,0,0,0,0,0,3202.35
Nuro,AVT028,1N4AZ0CP8DC410154,1,227.86,148.89,244.19,360.57,200.78,361.43,497.51,162.97,218.13,0,0,0,2422.33
Nuro,AVT028,JTDKN3DP2D3046050,3,0,0,21.96,87.06,894.18,684.93,0,0,0,0,0,0,1688.13
Nuro,AVT028,JTDKN3DP3D3041696,4,226.79,661.18,737.69,377.66,654.18,545.1,683.63,1117.16,686.53,995.51,572.17,82.89,7340.49
Nuro,AVT028,JTDKN3DP4F3074838,5,0,35.8,244.32,0,292.68,561.17,169.51,1523.72,611.73,440.73,1003.27,433.07,5316
Nuro,AVT028,JTDKN3DP6D3042602,4,0,0,0,61.17,858.97,786.41,954.02,1073.93,983.06,1345.86,1767.64,1328.76,9159.82
Nuro,AVT028,JTDKN3DP8C3004514,1,0,0,0,0,0,0,34.14,142.65,0,0,0,0,176.79
Nuro,AVT028,JTDKN3DPXE3050185,8,431.93,715.58,528.53,360.4,767.8,453.66,1217.13,1520.94,1468.11,397.61,1433.29,813.52,10108.5
Nuro,AVT028,JTDKN3DP5D3048682,0,0,0,0,0,0,0,45.6,537.92,0,0,0,0,583.52
Nuro,AVT028,JTDKN3DP0C3001431,0,0,0,0,0,3.71,0,0,0,0,0,0,0,3.71
Nuro,AVT028,JTDKN3DP6C3015592,0,5.09,8.34,48.41,0,0,0,0,0,0,0,0,0,61.84
Nuro,AVT028,JTDKN3DP3C3011760,0,0,0,0,0,0,0,0,684.89,1460.79,1325.56,1554.68,1398.12,6424.04
Nuro,AVT028,JTDKN3DP6D3041904,0,0,162.45,0,0,0,0,0,0,0,0,0,0,162.45
Nuro,AVT028,JTDKN3DP1F3075106,0,199.08,0,0,0,0,0,0,0,0,0,0,0,199.08
Nuro,AVT028,JTDKN3DP7F3075160,0,0,201.75,0,0,0,0,0,0,0,0,0,0,201.75
Nuro,AVT028,JTDKN3DP3C3008020,0,0,16.44,0,0,0,0,0,0,0,0,0,0,16.44
Nuro,AVT028,JTDKN3DP3C3016862,0,0,415.4,48.45,0,0,0,0,0,0,0,0,0,463.85
Nuro,AVT028,JTDKN3DP8C3007199,0,0,0,209.78,0,0,1.6,0,0,0,0,0,0,211.38
Nuro,AVT028,JTDKN3DP3C3006610,0,0,45.4,59.23,0,0,0,0,0,0,0,0,0,104.63
Nuro,AVT028,JTDKN3DP5C3015597,0,0,0,0,0,614.77,431.72,0,0,0,0,0,0,1046.49
Nuro,AVT028,JTDKN3DP3D3041035,0,0,0,0,0,0,0,0,0,486.72,0.12,704.36,0,1191.2
Nuro,AVT028,JTDKN3DP3C3020295,0,0,0,0,0,0,0,0,0,0,0,154.07,64.6,218.67
Nuro,AVT028,JTDKN3DP0C3014583,0,0,0,0,0,0,0,0,0,0,0,0,325.78,325.78
Nuro,AVT028,JTDKN3DP8D3041242,0,0,0,0,0,0,0,0,0,0,1012.68,854.53,172.64,2039.85
Nuro,AVT028,JTDKN3DPXF3070616,0,0,0,0,0,0,0,0,0,0,0,0,497.33,497.33
Nuro,AVT028,JTDKN3DP2C3011362,0,0,0,0,0,0,0,0,0,0,25.56,1113.38,1593.05,2731.99
Nuro,AVT028,JTDKN3DP2C3004167,0,0,0,0,0,0,0,0,0,0,0,0,592.27,592.27
Nuro,AVT028,JTDKN3DP5C3006401,0,0,0,0,0,0,0,0,0,0,0,179.77,1624.43,1804.2
Nuro,AVT028,JTDKN3DPXC3004725,0,0,0,0,0,0,0,0,0,0,0,0.44,1169.01,1169.45
Nuro,AVT028,JTDKN3DP1C3010476,0,0,0,0,0,0,0,0,0,0,0,0,3.82,3.82
NVIDIA,AVT020,3FA6P0RU2HR275155,41,71,0,0,53,48,0,0,0,0,0,99,43,314
NVIDIA,AVT020,3FA6P0RU2HR403815,11,49,0,0,0,0,66,0,0,28,28,22,0,193
NVIDIA,AVT020,3FA6P0RU6HR272968,213,45,207,164,259,260,94,0,0,0,229,568,22,1848
NVIDIA,AVT020,3FA6P0RU7JR158970,84,0,16,97,91,62,89,0,0,3,41,40,0,439
NVIDIA,AVT020,3FA6P0RU8HR259624,89,0,84,46,26,426,241,0,0,141,161,52,240,1417
NVIDIA,AVT020,3FA6P0RU8HR313178,5,0,0,0,0,3,64,0,0,0,0,0,0,67
NVIDIA,AVT020,3FA6P0RU9JR158968,65,0,0,0,30,22,0,321,0,134,134,130,85,856
NVIDIA,AVT020,3FA6P0RUXHR247670,1,0,0,0,0,0,3,72,0,42,0,0,0,117
NVIDIA,AVT020,3FA6PORU8HR293837,97,140,0,0,0,335,249,0,0,14,442,217,29,1426
NVIDIA,AVT020,3FA6PORUOJR158969,49,0,0,51,265,18,90,0,0,36,35,46,0,541
"Phantom AI, Inc. ",AVT046,KMHGN4JE4HU177491,43,0,0,0,255,261,290,319,0,0,0,0,0,1125
"PlusAI, Inc.",AVT027,3LN6L5MUXHR610667,2,918,331,249,21,298,63,0,0,0,0,0,0,1880
"PlusAI, Inc.",AVT027,KNDJN2A23H7469555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PONY.AI, INC.",AVT032,3LN6L5LU6HR626768,1,1626,1226,1201,1630,1863,1445,1845,2551,1440,2258,2809,2219.71,22113.71
"PONY.AI, INC.",AVT032,3LN6L5LU3JR627494,5,773,1062,1033,1230,1410,1669,1952,2622,1190,1946,2650,2369.45,19906.45
"PONY.AI, INC.",AVT032,3LN6L5LU5JR626122,3,545,722,267,854,1501,1513,652,724,951,1131,2002,2384.09,13246.09
"PONY.AI, INC.",AVT032,3LN6L5MU9KR623692,0,0,0,0,0,0,0,0,0,30,0,15,1061.46,1106.46
"PONY.AI, INC.",AVT032,3LN6L5MU3KR620979,0,0,0,0,0,0,0,0,0,67,514,2177,2216.95,4974.95
"PONY.AI, INC.",AVT032,JTDKARFU5J3549486,0,0,0,0,0,0,824,1620,885,193,185,399,216.06,4322.06
"PONY.AI, INC.",AVT032,JTDKARFU2J3060995,0,0,0,0,0,0,0,0,0,0,0,132,713.56,845.56
"PONY.AI, INC.",AVT032,KM8K23AG4KU030836,3,0,0,0,0,0,0,0,1053,1128,1238,1814,1748.71,6981.71
"PONY.AI, INC.",AVT032,KM8K23AG4KU030822,2,0,0,0,0,0,0,0,73,1368,991,1665,1491.41,5588.41
"PONY.AI, INC.",AVT032,KM8K23AG7KU030894,1,0,0,0,0,0,0,0,10,1260,1557,1213,1663.18,5703.18
"PONY.AI, INC.",AVT032,KM8K23AG0KU030901,1,0,0,0,0,0,0,0,0,766,773,1913,1470.28,4922.28
"PONY.AI, INC.",AVT032,KM8K23AG5KU030909,1,0,0,0,0,0,0,0,0,1093,1299,1574,1752.82,5718.82
"PONY.AI, INC.",AVT032,KM8K23AG2KU030916,1,0,0,0,0,0,0,0,0,877,1262,1835,1915.55,5889.55
"PONY.AI, INC.",AVT032,KM8K23AG9KU030248,1,0,0,0,0,0,0,0,0,612,1211,1870,1946.62,5639.62
"PONY.AI, INC.",AVT032,KM8K23AG7KU030829,0,0,0,0,0,0,0,0,0,153,1225,1239,1541.94,4158.94
"PONY.AI, INC.",AVT032,KM8K23AG6KU030241,1,0,0,0,0,0,0,0,0,151,1084,1763,1633.99,4631.99
"PONY.AI, INC.",AVT032,KM8K23AG6KU030255,0,0,0,0,0,0,0,0,0,0,575,1428,1471.27,3474.27
"PONY.AI, INC.",AVT032,KM8K51AG2JU000115,0,0,0,0,0,0,10,54,0,0,0,0,0,64
"PONY.AI, INC.",AVT032,KM8K31AG8JU000075,1,0,0,0,0,0,0,20,322,556,41,19,0,958
"PONY.AI, INC.",AVT032,3LN6L5MU0JR608710,2,637,1569,1475,1359,1787,1279,1152,1317,832,2102,2557,2002.05,18068.05
"PONY.AI, INC.",AVT032,3LN6L5MU5HR634813,1,816,1241,949,1159,1419,1117,1506,2294,1642,1903,2923,1959.71,18928.71
"PONY.AI, INC.",AVT032,3LN6L5LU5JR601477,3,1103,1665,1279,693,1370,1281,866,409,1801,2239,2472,2424.48,17602.48
"Qualcomm Technologies, Inc.",AVT047,3LN6L5LU9HR650658,21,71.24,31.99,84.24,18.94,0,0,0,55.62,168.61,119.65,0,35.44,585.73
"Qualcomm Technologies, Inc.",AVT047,3LN6L5LU0HR663007,12,0,0,0,0,0,46.37,0.4,0,0,27.84,239.14,42.99,356.74
"Qualcomm Technologies, Inc.",AVT047,3LN6L5MU1JR627234,4,4.08,0.11,113.53,263.16,295.12,224.43,62.75,62.82,81.9,85.37,28.45,0,1221.72
SAIC Innovation Center,AVT035,LSJA24W95ES064170,25,76.3,58.24,40.14,16.66,2.61,0,0,0,0,0,0,0,193.95
SAIC Innovation Center,AVT035,52CG6AGA5J5018283,3,9.49,22.02,25.25,0,0,21.84,29.57,29.55,53.22,13.06,0,0,204
SAIC Innovation Center,AVT035,52CG6AGA7J5018284,3,0,0,0.91,9.35,97.9,46.29,0,0,0,0,0,0,154.45
SAIC Innovation Center,AVT035,2C4RC1N74JR214460,9,0,0,0,0,0,0,0,0,12.34,112.29,636.28,916.35,1677.26
"SF Motors, Inc.",AVT049,3LN6L5MU5HR665513,74,93.86,45.1,29.68,44.2,15.24,9.9,90.5,0,45.19,163.16,373.2,1917.3,2827.33
"SF Motors, Inc.",AVT049,3LN6L5LU4JR627181,66,0,0,0,30.62,1.2,80.65,0,85.5,50,53.3,20.2,344,665.47
"Telenav, Inc.",AVT019,3LN6L2LU7GR627456,3,2,3,3,2,1,3,2,1,2,1,1,1,22
"Tesla, Inc.",AVT005,5YJ3E1EB0JF086296,0,0,0,0,0,12.2,0,0,0,0,0,0,0,12.2
Toyota Research Institute,AVT050,JTHDU1EF6G5020127,252,95,274,0,0,0,0,0,0,0,0,0,0,369
Toyota Research Institute,AVT050,JTHDU1EFXG5020115,79,0,112,0,0,0,0,0,0,0,0,0,0,112
Toyota Research Institute,AVT050,JTHDU1EF6G5020094,427,0,0,0,0,0,0,20,15,5,16,10,87,153
Toyota Research Institute,AVT050,JTHDU1EF0G5020107,714,0,0,0,0,0,0,0,0,110,60,114,101,385
Toyota Research Institute,AVT050,JTHDU1EF3G5020098,900,0,0,0,0,0,18,82,111,56,102,105,60,534
Toyota Research Institute,AVT050,JTHDU1EF0G5020124,575,0,0,0,0,0,0,0,0,0,33,160,71,264
"Udelv, Inc",AVT029,52CG2DGA6H0015784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Udelv, Inc",AVT029,52CG2DGA1H0015787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Udelv, Inc",AVT029,NM0LE7F71J1361953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Udelv, Inc",AVT029,NM0LS7F79J1360493,444,45.5,118.25,62.8,0,0,0,24,98,125,107,66,60,706.55
Valeo North America Inc.,AVT017,SALVN2BG7FH960125,92,0,11.7,35.1,22.1,18.2,0.6,3.1,3.8,3.51,1.45,0,0,99.56
Waymo LLC,AVT003,2C4RC1K77HR534709,0,944.0146955,0,0,0,0,0,0,0,0,0,0,0,944.0146955
Waymo LLC,AVT003,2C4RC1K70HR534647,0,742.2815191,0,0,0,0,0,0,0,0,0,0,0,742.2815191
Waymo LLC,AVT003,2C4RC1K79HR534663,0,1877.267824,0,0,0,0,0,0,0,0,0,0,0,1877.267824
Waymo LLC,AVT003,2C4RC1K79HR534694,0,59.78379336,0,0,0,0,0,0,0,0,0,0,0,59.78379336
Waymo LLC,AVT003,2C4RC1K72HR534679,0,1668.459735,607.9341469,0,0,0,0,0,0,0,0,0,0,2276.393882
Waymo LLC,AVT003,2C4RC1K74HR824227,0,214.2321262,334.7388184,0,0,0,0,0,0,0,0,0,0,548.9709446
Waymo LLC,AVT003,2C4RC1K7XHR534686,0,3387.994544,137.5812818,0,0,0,0,0,0,0,0,0,0,3525.575826
Waymo LLC,AVT003,2C4RC1K7XHR827245,0,4.17389116,2255.124734,998.6048939,0,0,0,0,0,0,0,0,0,3257.903519
Waymo LLC,AVT003,2C4RC1K75HR534689,0,3205.255167,2384.308008,2522.702922,214.2350777,0,0,0,0,0,0,0,0,8326.501175
Waymo LLC,AVT003,2C4RC1K71HR805490,0,592.1560888,2601.499957,2291.23386,2203.069146,2050.947693,0,0,0,0,0,0,0,9738.906745
Waymo LLC,AVT003,2C4RC1K71HR797293,0,2026.652124,405.2351026,377.6579281,962.9472641,1791.701101,0,0,0,0,0,0,0,5564.19352
Waymo LLC,AVT003,2C4RC1K74HR534697,0,0,212.7325487,0,0,0,3.152205252,0,0,0,0,0,0,215.884754
Waymo LLC,AVT003,2C4RC1K71HR534642,0,754.4613879,1306.652777,1333.968801,1060.052525,173.2345247,408.7834889,257.4025563,0,0,0,0,0,5294.556061
Waymo LLC,AVT003,2C4RC1K76HR534684,0,0,0,0,0,0,0,0,0.18702698,0,0,0,0,0.18702698
Waymo LLC,AVT003,2C4RC1K79HR534680,0,1514.518125,0,0,0,109.2066064,787.0939018,2158.862565,61.1949557,0,0,0,0,4630.876154
Waymo LLC,AVT003,2C4RC1K74HR805466,2,1787.101184,2101.605435,1573.417929,2858.62543,893.0111847,2323.665217,2659.560255,2376.16646,2071.340581,2103.455696,456.1320169,0,21204.08139
Waymo LLC,AVT003,2C4RC1K7XHR534641,1,2774.361701,625.4470218,255.2112729,733.517734,2112.482962,3206.775218,921.2921135,3035.760175,850.1554177,2066.058204,766.0560478,0,17347.11787
Waymo LLC,AVT003,2C4RC1K70HR805478,4,2200.331266,2281.044478,1548.813451,2069.806884,2757.441653,2172.644345,1145.876446,973.78736,1568.101744,1596.49342,187.6643842,0,18502.00543
Waymo LLC,AVT003,2C4RC1K7XHR534672,1,0,0,0,0,9.336759168,1797.837499,456.4705842,121.6798439,305.0375433,0,0,0,2690.36223
Waymo LLC,AVT003,2C4RC1K73HR833758,0,686.780208,2093.025706,2010.531945,2639.064082,1696.159581,3.110672698,3.196577479,3.418923285,512.029335,2544.52657,60.71587732,0,12252.55948
Waymo LLC,AVT003,2C4RC1K76HR695701,4,1417.259622,1412.625057,1174.998795,647.4263425,1486.111536,1334.695223,636.1000659,184.7445661,30.24198118,156.6332845,7.280736202,0,8488.117209
Waymo LLC,AVT003,2C4RC1K78HR534640,1,2815.93836,2007.644544,100.9332397,462.7701729,316.5283035,0,0,832.8648949,332.1908111,559.6821368,408.3729168,0,7836.92538
Waymo LLC,AVT003,2C4RC1K71HR534687,1,1307.027987,0,0,0,500.6651919,3607.68072,2575.852362,2678.128985,2409.80428,1307.639337,581.6272882,703.0456895,15671.47184
Waymo LLC,AVT003,2C4RC1K78HR805518,2,1840.320684,1343.955783,2008.042036,2147.42039,1241.81255,439.3863634,958.1516584,1947.589987,0,0,1229.588421,1163.609262,14319.87713
Waymo LLC,AVT003,2C4RC1K70HR797379,2,2213.357631,1179.449433,1181.831707,672.573962,2131.841985,1287.357389,1675.068798,396.4007916,573.4819802,633.9034697,3077.546497,928.7453987,15951.55904
Waymo LLC,AVT003,2C4RC1K76HR534703,1,1555.395355,1297.259355,1802.848279,2400.481663,2219.069358,3051.471653,3256.718717,2699.322971,2306.119173,1111.234985,1255.141685,353.7711733,23308.83437
Waymo LLC,AVT003,2C4RC1K70HR833877,0,4.297351709,0,0,0,0,0,51.74739956,1420.849883,1713.743827,556.745784,347.8234245,731.0032249,4826.210895
Waymo LLC,AVT003,2C4RC1K73HR534660,0,1998.181975,0,0,0,650.999708,1890.655952,2455.264295,2325.610884,3280.561671,1033.746374,1524.193203,620.2282986,15779.44236
Waymo LLC,AVT003,2C4RC1K73HR534674,1,0,0,0,0,0,57.43602346,490.4864416,1080.266762,220.6195894,1026.492413,735.097251,809.7799906,4420.178471
Waymo LLC,AVT003,2C4RC1K78HR833772,1,2301.205134,2602.926908,1446.088521,2300.768309,351.2666,0,0,0,1083.221345,2797.528011,3137.683678,3273.759286,19294.44779
Waymo LLC,AVT003,2C4RC1K76HR534670,0,8.626915381,0,0,0,1073.509395,3056.036537,1997.114183,693.4113736,1346.027688,890.4194763,806.5905154,629.7625176,10501.4986
Waymo LLC,AVT003,2C4RC1K76HR534667,0,0,796.4723924,636.8040128,1613.23125,2119.182087,2539.412281,111.0677483,372.6173835,971.7658357,1486.47878,289.8515975,79.45187468,11016.33524
Waymo LLC,AVT003,2C4RC1K75HR827265,1,0,0,0,769.644668,0,0,0,237.4339481,61.4772764,0,295.3983496,500.693918,1864.64816
Waymo LLC,AVT003,2C4RC1K75HR812331,0,1227.833062,276.6397094,37.30434215,22.95922552,690.7012129,0,0,0,900.1511178,2546.459493,1948.258976,1003.390203,8653.697342
Waymo LLC,AVT003,2C4RC1K75HR797362,1,0,0,0,2393.142649,1614.278015,1674.202176,2375.320728,729.5819529,350.1579467,1882.742516,2601.650453,777.2627599,14398.3392
Waymo LLC,AVT003,2C4RC1K73HR534710,1,2342.331875,1203.457591,1322.195639,2901.702996,2573.429741,1449.129966,2415.30758,2691.944561,1116.59407,857.3200753,59.96173587,0.010091093,18933.38592
Waymo LLC,AVT003,2C4RC1K73HR534691,1,1757.622,0,0,0,454.034045,3888.84155,2729.992786,1179.678067,2048.986094,1377.524681,1280.823288,766.4933762,15483.99589
Waymo LLC,AVT003,2C4RC1K7XHR797308,2,2.85359837,1814.925174,0,812.1351859,2123.237408,2363.967291,1356.292275,1979.897126,765.4848385,991.1105049,1512.649098,322.7818547,14045.33435
Waymo LLC,AVT003,2C4RC1K79HR833859,0,2623.497558,2403.915605,2208.442368,2525.374346,1118.626549,0,0,0,0,0,253.5085749,1255.733151,12389.09815
Waymo LLC,AVT003,2C4RC1K75HR797345,1,1034.138802,1922.628742,1591.937571,1032.235668,3015.368946,3553.803162,3538.697839,3514.030168,1661.667162,2927.439522,1493.39405,2924.998962,28210.34059
Waymo LLC,AVT003,2C4RC1K7XHR534705,0,2294.940038,1275.200467,1848.852573,585.4046938,1268.474716,1960.425858,1953.613276,939.9001827,1374.849926,207.243547,76.16291772,163.1380628,13948.20626
Waymo LLC,AVT003,2C4RC1K7XHR797325,3,889.5366051,2529.634353,1528.805485,2316.822182,2175.893546,3494.571619,3098.845583,2160.352356,2515.808033,2489.314415,2487.516901,2878.048361,28565.14944
Waymo LLC,AVT003,2C4RC1K7XHR805486,1,1332.557968,1130.662874,327.990027,489.2168964,621.6920601,468.4948612,512.9657872,266.1405483,343.644202,338.5931313,18.55872594,854.558465,6705.075546
Waymo LLC,AVT003,2C4RC1K76HR534653,1,1509.26194,264.7672959,673.5307455,555.8550524,122.8624405,56.97741931,1727.669274,2589.745535,3290.189165,890.7471634,833.4173388,168.4486933,12683.47206
Waymo LLC,AVT003,2C4RC1K7XHR827262,1,797.7402041,2289.596499,779.0937465,813.3394124,1146.007394,0,0,0,1525.931021,1906.481309,2675.047467,3264.044192,15197.28125
Waymo LLC,AVT003,2C4RC1K73HR797330,1,4.322697503,1027.481452,1984.598276,2677.278375,2024.338058,3.51281892,0,0,1501.355059,2329.879342,2730.274982,1671.331894,15954.37295
Waymo LLC,AVT003,2C4RC1K74HR805497,1,2001.237774,2187.658431,1877.610548,2083.134484,1061.702344,0,0,0,666.2000696,2528.278158,1682.124275,3016.94361,17104.88969
Waymo LLC,AVT003,2C4RC1K70HR827271,3,4.405880672,2004.187443,1487.345775,1730.752184,2067.733816,3009.577131,2125.968863,2109.186151,2473.130016,2342.803988,1661.269042,1315.26066,22331.62095
Waymo LLC,AVT003,2C4RC1K76HR534698,0,986.6900096,2441.667851,936.3438428,1220.081692,1464.756726,1655.488573,2862.864385,2541.683156,2771.704183,1562.048977,729.7988865,548.6077585,19721.73604
Waymo LLC,AVT003,2C4RC1K76HR695696,1,0,695.8366163,615.1188935,11.45829968,916.523432,2153.652752,2577.11954,3434.014894,2777.473132,1321.060286,1320.131308,841.9172456,16664.3064
Waymo LLC,AVT003,2C4RC1K73HR797361,0,1949.202164,935.6353661,929.2136652,1410.928468,327.1817391,0,0,0,0,1770.653119,2233.431655,465.9381423,10022.18432
Waymo LLC,AVT003,2C4RC1K74HR695700,0,2827.841451,1911.237774,1068.100861,480.9058185,1893.860415,604.409466,0,1566.622876,1043.007717,202.2294543,280.4236395,149.3169312,12027.9564
Waymo LLC,AVT003,2C4RC1K72HR534665,5,1356.608082,17.53863696,0,0,360.4335877,2729.261412,2023.558664,1801.849118,326.4304435,1032.594324,1554.258143,862.3185405,12064.85095
Waymo LLC,AVT003,2C4RC1K78HR695702,2,2490.775088,2323.710428,1767.438428,361.6227398,1733.736233,2064.313806,659.7975816,341.4203587,2756.500249,696.6077212,2068.782781,2077.350989,19342.0564
Waymo LLC,AVT003,2C4RC1K79HR797381,2,1995.516839,43.03648701,79.29655014,58.7947668,1038.610138,0,0,0,1183.015944,2934.832963,3332.091503,2259.547616,12924.74281
Waymo LLC,AVT003,2C4RC1K75HR695690,1,2168.105689,2382.745051,1067.043453,1870.313321,2028.657207,2476.615867,2843.389321,3007.547025,3231.579964,1282.563511,581.1614575,523.5573651,23463.27923
Waymo LLC,AVT003,2C4RC1K74HR805516,1,790.5035543,1.69859694,86.88162228,2363.440199,779.4078131,3.144257895,0,1636.548722,2807.836386,2563.781594,1271.930344,1761.226584,14066.39967
Waymo LLC,AVT003,2C4RC1K75HR534658,0,1819.418457,287.247586,0.418569103,0,272.2723228,1414.061224,2729.571178,179.6425429,18.67210782,0,16.6586116,141.6940299,6879.656629
Waymo LLC,AVT003,2C4RC1K78HR833867,2,1114.415587,1167.496502,932.6323586,801.7248437,349.8895759,1931.907148,2812.939161,2775.087775,2690.498291,3474.321007,2618.355829,1265.174606,21934.44268
Waymo LLC,AVT003,2C4RC1K79HR822215,2,115.8191122,2116.629072,1767.117607,2827.99606,1415.476127,0,0,0,1811.214635,2791.540955,2100.930468,3252.317671,18199.04171
Waymo LLC,AVT003,2C4RC1K71HR797343,1,2.932630768,2095.046392,961.6901836,1034.784284,1293.466054,2916.179428,3823.192495,3453.747984,2079.39738,3024.341538,2307.396119,1340.988983,24333.16347
Waymo LLC,AVT003,2C4RC1K73HR797389,3,724.6639927,2208.953148,1612.131389,2997.249587,2340.781314,1805.340276,2029.074347,2070.337654,1959.029695,2563.241341,2992.575348,4112.840108,27416.2182
Waymo LLC,AVT003,2C4RC1K77HR534676,4,0,280.1933401,1166.120285,2679.937173,2428.817876,4165.513273,2515.952216,3302.85325,1882.729106,3001.577752,1310.737899,562.7058049,23297.13798
Waymo LLC,AVT003,2C4RC1K74HR827239,0,505.3529584,2654.973691,1875.317956,2249.307256,868.4840494,0,0,0,1226.346142,2712.224763,2956.288174,1846.527782,16894.82277
Waymo LLC,AVT003,2C4RC1K72HR534696,2,1773.651752,729.8622976,1485.103744,2630.166739,1468.921676,3168.880156,2725.25915,2771.314868,2752.945394,1055.743441,1505.175395,676.491394,22743.51601
Waymo LLC,AVT003,2C4RC1K70HR534695,3,2138.265134,1832.145196,1551.724048,1349.5964,2039.529403,1077.684628,866.1102688,880.4388072,894.4043086,922.2799906,1565.734518,959.6381622,16077.55086
Waymo LLC,AVT003,2C4RC1K78HR797324,1,558.1877664,72.31510433,1022.098164,784.9031715,590.3157941,341.9547454,245.5025414,235.4549008,3396.670517,2219.373389,3133.244765,2659.389265,15259.41012
Waymo LLC,AVT003,2C4RC1K71HR534673,0,1295.922403,112.4152261,1018.909211,1319.202797,413.0401283,3061.029037,1639.600836,155.6165074,285.2870866,1131.775249,1410.875384,1006.294748,12849.96861
Waymo LLC,AVT003,2C4RC1K78HR797355,0,1664.187108,405.3381262,361.0025973,1191.527974,158.9833161,0,0,0,853.2829048,2773.6157,1143.077609,2135.916394,10686.93173
Waymo LLC,AVT003,2C4RC1K78HR797405,1,1425.34877,2220.180993,2094.218804,924.4810046,264.1546286,0,0,0,1468.306983,3563.832577,1567.749438,1480.842637,15009.11584
Waymo LLC,AVT003,2C4RC1K77HR534693,4,75.92962954,650.2741994,1695.676874,1961.034865,217.154175,2163.674867,1449.290361,2402.148924,2967.441579,752.0848671,283.1622653,617.4945071,15235.36711
Waymo LLC,AVT003,2C4RC1K78HR695697,3,2156.299732,1136.173624,1699.314085,2293.9647,2117.787671,2273.838449,2576.017057,2722.87923,93.59500168,93.0144407,32.11861384,4.652509724,17199.65511
Waymo LLC,AVT003,2C4RC1K78HR534699,0,165.9959362,0,0,0,122.3668647,1606.214933,961.5236184,501.2268321,334.8305268,209.7886028,279.6997465,81.76043596,4263.407496
Waymo LLC,AVT003,2C4RC1K78HR833769,2,2548.882884,2503.431997,2376.672754,859.3105372,1148.585327,0,0,0,1705.868853,2541.711745,1559.932656,2260.088701,17504.48545
Waymo LLC,AVT003,2C4RC1K79HR534677,0,6.471963662,340.5737197,2641.978115,2677.458728,2090.744715,1235.715772,930.2238682,1274.35614,1403.459412,14.14989996,493.9766923,631.355885,13740.46491
Waymo LLC,AVT003,2C4RC1K77HR534662,3,615.4658929,0,0,0,512.779307,2582.428934,1436.50389,1931.878248,3069.654392,622.671561,402.3497894,672.09379,11845.8258
Waymo LLC,AVT003,2C4RC1K79HR797378,0,1726.088508,2347.898909,933.663682,1245.684635,1018.238284,415.3149428,175.9154871,1116.180459,3.703294518,24.62707072,66.94098202,71.55340077,9145.809655
Waymo LLC,AVT003,2C4RC1K77HR805512,0,2033.013794,2394.736352,1603.987082,147.8683,303.3653547,0,3103.362975,1860.234922,2480.916674,2907.055681,2368.028565,3236.612928,22439.18263
Waymo LLC,AVT003,2C4RC1K78HR534637,1,512.6422571,1400.059354,1175.961587,2136.316005,1395.004635,2210.939919,204.9993911,166.6758982,2181.808543,497.0493681,294.9587719,156.0533759,12332.46911
Waymo LLC,AVT003,2C4RC1K72HR534701,2,2403.711254,1888.604583,95.82398996,1818.462289,1127.866038,1906.547212,1898.527943,2705.541178,3579.229119,1003.08465,1900.973032,721.3238843,21049.69517
Waymo LLC,AVT003,2C4RC1K74HR833879,1,650.1418221,280.4988753,0,2415.588533,1964.13088,1860.76289,1284.066648,2465.352001,2203.469721,455.416357,3572.495787,2447.402699,19599.32621
Waymo LLC,AVT003,2C4RC1K77HR534659,1,1759.165646,0,0,0,903.7119627,2248.072284,3454.331179,3234.051785,2593.263139,954.0811016,1425.242969,812.8623597,17384.78243
